ts,token_id,cid,question,tag,budget_daily,min_size,max_spread,best_bid,best_ask,mid,depth_bid_range,depth_ask_range,n_bid_levels,n_ask_levels
2026-07-14T13:45:15+00:00,100102679474014232749550271862698950499330681705703818630719554361578487972446,0x5116bdfd454e4929970a802b83a2fd448036817173c337066bc8acf18fa2bfe8,Will the lowest temperature in Seoul be 24°C on July 14?,Weather,800.0,50.0,4.5,0.87,0.95,0.91,37.84,96.11,1,1
2026-07-14T13:45:15+00:00,48643807323915870431224116165959129687780392278979844767241583568643621917070,0x01e931ba497580166e26248ee12a942f7fbce84ccab669dd0c8fd12ee2cf73e4,Will the highest temperature in New York City be between 96-97°F on July 14?,Weather,441.0,50.0,4.5,0.56,0.58,0.57,300.89,381.38,4,4
2026-07-14T13:45:15+00:00,4926413194726678253915466626877792185632089224477163288305696987843243724208,0x02e687d568cb8c921a55fdf1a674c218c60d98fad9332359f4532208b0346918,Will the highest temperature in Los Angeles be between 74-75°F on July 14?,Weather,419.0,50.0,4.5,0.46,0.48,0.47,58.32,176.33,3,4
2026-07-14T13:45:15+00:00,109288025952712517040450523101955678674267211184014979817373057823883274652296,0x9286baeded6b5418c70df0f7b069e69ad671b3b285cc79bc4138d2e48eff9061,Will the highest temperature in Los Angeles be between 76-77°F on July 14?,Weather,371.0,50.0,4.5,0.44,0.46,0.45,700.94,951.43,4,4
2026-07-14T13:45:15+00:00,89674102034070648876378125443660603105811250896357915569544651004371642953929,0x543c480fb6d25827df3e3dd7323e331277b1d27af140faf4ae5775c4ebaf1842,Will the highest temperature in Cape Town be 16°C on July 14?,Weather,282.0,50.0,4.5,0.89,0.99,0.94,0,0,0,0
2026-07-14T13:45:15+00:00,84728044435268467209999805720385978397590106205704180219293180169444615665237,0x2041ab6de2c56bca2aa13470862141f8d8433c384ddb54483b498134cb70f619,Will the highest temperature in Jeddah be 36°C on July 14?,Weather,267.0,50.0,4.5,0.9,0.96,0.93,15.3,208.8,1,2
2026-07-14T13:45:15+00:00,49323966027834029378745631609303127893819803332403186286783387659446292962857,0x45716700b1f112a6408b31e29cfb25c00008fd7324094debe2f7963c66dbc90a,Will the highest temperature in Sao Paulo be 18°C on July 14?,Weather,262.0,50.0,4.5,0.57,0.6,0.585,552.19,762.35,4,4
2026-07-14T13:45:15+00:00,115379125375980557938960695867857252065031111176048451536690289713422639987518,0x57cb4581fe3a6a8f0b644f5e578189f30ae1827ed60a326a2528b96153e4e749,Will the highest temperature in Madrid be 37°C on July 14?,Weather,259.0,50.0,4.5,0.82,0.86,0.84,6.67,354.09,2,3
2026-07-14T13:45:15+00:00,50631377629168177387633746182791543312421772495870345944188868275204210213210,0x00175b58c9f41a51383c796e437118a542286b284178c0e10087a0c8563a6cef,Will the highest temperature in New York City be between 94-95°F on July 14?,Weather,255.0,50.0,4.5,0.25,0.27,0.26,201.12,303.73,4,4
2026-07-14T13:45:15+00:00,112603310194682091050548411414895397306706164275797983371979674833350760122722,0x8f75980d0a5cc4af157ded81690155ad41fa78af402df057b6495cfdababe87c,Will the highest temperature in Denver be between 94-95°F on July 14?,Weather,245.0,50.0,4.5,0.57,0.58,0.575,1116.84,1148.86,4,4
2026-07-14T13:45:15+00:00,46729327589677516825962264762056052717572859971218534744653100692483396742684,0x03db13dd908e27d499aadfde798cf82e808e3c6f13c6e3086f5d5d45cf545ebb,Will the highest temperature in Panama City be 33°C on July 14?,Weather,237.0,50.0,4.5,0.49,0.54,0.515,332.97,505.16,2,3
2026-07-14T13:45:15+00:00,80339830122148060066248648124401921508839256170874997850576048477613793949914,0x25ea52b6ef9d7c1834cb0137685bdbda945bb2e408883a2a07974f21e8189dbb,Will the highest temperature in London be 28°C on July 14?,Weather,226.0,50.0,4.5,0.49,0.52,0.505,7.35,2.6,1,1
