ts,token_id,cid,question,tag,budget_daily,min_size,max_spread,best_bid,best_ask,mid,depth_bid_range,depth_ask_range,n_bid_levels,n_ask_levels
2026-07-14T04:03:46+00:00,74940706100491804482285702539475479049171417835876559634362140042108829242607,0xf4170d05882a713a2288366c8386465feb38b5a1bdb74ae2d69ee873cb2b621f,Will the lowest temperature in Seoul be 25°C on July 14?,Weather,473.0,50.0,4.5,0.82,0.84,0.83,610.6,382.83,4,4
2026-07-14T04:03:46+00:00,64491816938410544866256449868048626986862404641672585688640025931896000877096,0x12c4b23df43414f58192cb6635bf3530a6e431077f57dc09f013a50686582d2f,Will the highest temperature in Shanghai be 36°C on July 14?,Weather,443.0,50.0,4.5,0.563,0.631,0.597,35.13,6.84,4,1
2026-07-14T04:03:46+00:00,100102679474014232749550271862698950499330681705703818630719554361578487972446,0x5116bdfd454e4929970a802b83a2fd448036817173c337066bc8acf18fa2bfe8,Will the lowest temperature in Seoul be 24°C on July 14?,Weather,327.0,50.0,4.5,0.12,0.14,0.13,83.31,122.81,4,4
2026-07-14T04:03:46+00:00,108082622717866336207437683811355346752394452291096287933364457765822884092305,0x6e317669085f45838abb71c4b4219f591bbd944eb712f0f81dcfb0af3c666a57,Will the highest temperature in Shanghai be 35°C on July 14?,Weather,314.0,50.0,4.5,0.26,0.29,0.275,5.72,17.83,3,4
2026-07-14T04:03:46+00:00,14274217458321387230605638640878049415538396859039566012890118415385533929701,0x4689c8616b1b834d1edf23253474e0fbcf63fd4340144bbb93ace91db2fcce2d,Will the highest temperature in Tokyo be 34°C on July 14?,Weather,270.0,50.0,4.5,0.849,0.922,0.8855,8.49,7.38,1,1
2026-07-14T04:03:46+00:00,91961191995336279377155005679075302926945854900553324553683456814224288229479,0xe1920b73d9a95931b0dd8a0114d088c70d4e6541200cd09db2645282a23fbfe2,Will the highest temperature in Taipei be 35°C on July 14?,Weather,267.0,50.0,4.5,0.58,0.74,0.66,0,0,0,0
2026-07-14T04:03:46+00:00,91159663582445771416254181097957910569557026836616688002405309786482056196230,0x80c8f52ae43a8dc62658808509d4d78f9eea4f894c8c70e1d81288975de1ca98,Will the highest temperature in Ankara be 29°C on July 14?,Weather,236.0,50.0,4.5,0.55,0.56,0.555,1065.59,1952.84,5,4
2026-07-14T04:03:46+00:00,23242001151504100426521596063580910174067019165141555180126922719386664576937,0x7ec0cce14fa0831953cc22f6b096c3981061b5df91890ab029bf904c61a3d701,Will the highest temperature in Guangzhou be 34°C or higher on July 14?,Weather,228.0,50.0,4.5,0.41,0.52,0.465,0,0,0,0
2026-07-14T04:03:46+00:00,94479951337247791884454437980315732737309385128000832659481222941028049380175,0xd798180f65f99a946b217c68299087dd2ea3a4913b7da1028c7ef545e429b0ce,Will the highest temperature in Istanbul be 25°C on July 14?,Weather,226.0,50.0,4.5,0.65,0.66,0.655,891.86,2688.99,5,5
2026-07-14T04:03:46+00:00,106778127638908354060510791117415076502930780934289591038641251451274194363405,0xe349f64af1318618aaf89e644d470c16564bf7de5f38c26cf441949531b2fed6,Will the lowest temperature in Paris be 21°C on July 14?,Weather,224.0,50.0,4.5,0.001,0.002,0.0015,0.16,51.1,1,9
