ts,token_id,cid,question,tag,budget_daily,min_size,max_spread,best_bid,best_ask,mid,depth_bid_range,depth_ask_range,n_bid_levels,n_ask_levels
2026-07-10T14:08:00+00:00,83103110862891371990631630559791749880243542044953060313401248488959361786529,0x983a78a5074b05bc499406aab3bf4b1395f86b58fffa331bd2887416103d32ea,Will the lowest temperature in New York City be between 76-77°F on July 10?,Weather,600.0,50.0,4.5,0.9,0.93,0.915,540.4,963.93,2,3
2026-07-10T14:08:00+00:00,59138212483456380103186847911337801149622697218908006746498988953449096318449,0x1be54628924141f13d57e4cb000c05b1868f05b4b0321f6401cf20ed367738c5,Will the highest temperature in Los Angeles be between 74-75°F on July 10?,Weather,490.0,50.0,4.5,0.53,0.56,0.545,5075.87,478.26,3,3
2026-07-10T14:08:00+00:00,78197115599958846794978742716007269621575735945360221784244449925261388530767,0x685154c635cdab9a3c69029df4f5b41fbc77be21c84fffd4450a7ec55c7314fa,Will the highest temperature in New York City be between 88-89°F on July 10?,Weather,369.0,50.0,4.5,0.33,0.39,0.36,50.92,230.85,2,2
2026-07-10T14:08:00+00:00,29603089226262257736595163735913613825952216955975582941145749436459964671436,0x026b1d6e26204c6eafb3b7dac3a947f4677ac7875c4c2097a5bf31756539cc15,Will the highest temperature in Moscow be 28°C on July 10?,Weather,311.0,50.0,4.5,0.95,0.971,0.9605,154.69,1205.37,2,14
2026-07-10T14:08:00+00:00,59419408647951976409280567122889815166496425768238806481125349798902464106240,0x178953e0f5881d0f99779833c3b4e361fcfdf2b2ff3663768029d8ccd400ed61,Will the highest temperature in New York City be between 86-87°F on July 10?,Weather,281.0,50.0,4.5,0.33,0.41,0.37,5.94,20.5,1,1
2026-07-10T14:08:00+00:00,13844393638149425393667975989174827457053455518308942516510120319926067994747,0xac494122ec1bd0f579e259978fcff573406820f05f46dc5375d067761dc260fa,Will the highest temperature in Dallas be between 98-99°F on July 10?,Weather,247.0,50.0,4.5,0.59,0.69,0.64,0,0,0,0
2026-07-10T14:08:00+00:00,97073873502688582868531842119284046747202934754963515141348953857295783432522,0x5af5f15a673221e700981cc807ff336a56606c9439a5053ef7753f5eb2db8c43,Will the highest temperature in Paris be 35°C on July 10?,Weather,231.0,50.0,4.5,0.73,0.8,0.765,39.85,57.0,2,2
2026-07-10T14:08:00+00:00,56062147772196578578827358619956606125043703355348491572902295447639362884234,0xeb9392daa75643ea9e626434b487569f839ee12fe3e1fa8d424d2e27dd45e1bc,Will the highest temperature in Madrid be 36°C on July 10?,Weather,230.0,50.0,4.5,0.56,0.6,0.58,2.8,113.38,1,2
2026-07-10T14:08:00+00:00,107838381512588835854187219803919964102229068312133608189017200685900592403976,0x9b2dacd97a9c467d6898c09656bfc285972213789b2f8dd9511d8be2d64bd315,Will the highest temperature in Sao Paulo be 26°C on July 10?,Weather,230.0,50.0,4.5,0.48,0.53,0.505,55.96,48.03,3,2
2026-07-10T14:08:00+00:00,85682261556318588156362205181467018870491355859005890289213875934255242861858,0xcfdce6c889cbb51d1122f984dc399cc9bb5c3d37c6ff82b84033d8060d7c3182,Will the highest temperature in Denver be between 90-91°F on July 10?,Weather,228.0,50.0,4.5,0.496,0.498,0.497,7371.44,1127.87,14,9
2026-07-10T14:08:00+00:00,83292951964083322752918145378378156977289972376005244948805563132072694341590,0xe04f32876c6d0b60df830d3d0320b3f17666c73e5a6ca504cb7e0a3e1c6d0137,Will the highest temperature in Toronto be 27°C on July 10?,Weather,220.0,50.0,4.5,0.56,0.58,0.57,356.6,41.2,3,2
2026-07-10T14:08:00+00:00,83074088720839185726810874219645543142964284215441120872519043449349611615725,0xa3d46e92178cc233097c09b6784a7ed96d45df655273fe019ac2e5d9373cca63,Will the highest temperature in Amsterdam be 26°C on July 10?,Weather,218.0,50.0,4.5,0.71,0.72,0.715,14.08,65.32,2,2
2026-07-10T14:08:00+00:00,19362754544658303335961172427990732517391108992708765196400335557634711931396,0xdc97333dcbb857b44680267a7cecb6ffc46d3ceb194bfe1d23a58eb10eae2659,Will the highest temperature in Chicago be between 82-83°F on July 10?,Weather,217.0,50.0,4.5,0.45,0.54,0.495,3.68,27.0,1,1
2026-07-10T14:08:00+00:00,42829101633431515688664241119762068456629420636197230409530835741798273208597,0x0476b592b1ae12bab28c8ee0fd900d362e688637e7bf27341f76b7d54656393c,Will the highest temperature in Atlanta be between 92-93°F on July 10?,Weather,213.0,50.0,4.5,0.5,0.58,0.54,5.08,64.07,1,1
2026-07-10T14:08:00+00:00,14816272947903890102817084862154022760329008962711706843349979885389413460583,0x1ebee8a8294d58b55b2f644ec552dde611155ed7a82337e70cbc40a14bf8ff4b,Will the highest temperature in Miami be between 92-93°F on July 10?,Weather,213.0,50.0,4.5,0.41,0.64,0.525,0,0,0,0
2026-07-10T14:08:00+00:00,82979175830643180134322397706346889313211593898939084773967336624878332482741,0x3ebb80dbedc551b3b35c02b3df90ceea42dfcb4ce440a2d0792109d50e9915fc,Will the highest temperature in Wellington be 10°C on July 11?,Weather,213.0,50.0,4.5,0.62,0.64,0.63,792.02,719.24,4,4
2026-07-10T14:08:00+00:00,104157938235700753179704831553991547018736442677984189507697892047433614543938,0x8f61d21fd95865e99810bc4b8de956888279aa3910e01e750040d2d0719b4676,Will the highest temperature in Helsinki be 21°C on July 10?,Weather,211.0,50.0,4.5,0.101,0.602,0.3515,0,0,0,0
2026-07-10T14:08:00+00:00,57437959948405952303299462074355177346100632389048504570681812324328040448302,0x4c15468ab7edf835b74a09b9d214c5d949dd81d5dfb8e924969fd702803e1924,Will the highest temperature in Munich be 29°C on July 10?,Weather,211.0,50.0,4.5,0.55,0.6,0.575,6.53,156.69,2,2
2026-07-10T14:08:00+00:00,16693198892979738180649001743131164027256141500669878040260236156025176449467,0x14a8f7d310ede26e9239207683df1706f3b3219ad847dd202e11a6557c679927,Will the highest temperature in Austin be between 92-93°F on July 10?,Weather,211.0,50.0,4.5,0.5,0.51,0.505,42.77,56.6,2,2
2026-07-10T14:08:00+00:00,60626187264928837041232433743975987552014830388094407338281946660554811530195,0x5a918888250c91a8b0bc9921d639798ffcdfb7abed8355f560283b9d76a129d8,Will the highest temperature in Houston be between 92-93°F on July 10?,Weather,210.0,50.0,4.5,0.5,0.54,0.52,213.37,188.45,3,2
2026-07-10T14:08:00+00:00,66122327509482143023286998991344136479511653174282165812295139612296461926608,0xe58e9e3672c5891711b455a386a52c0c9af1e26c67bcfa8a1a0858afa67b551c,Will the highest temperature in Milan be 33°C on July 10?,Weather,207.0,50.0,4.5,0.48,0.6,0.54,0,0,0,0
2026-07-10T14:08:00+00:00,76883223413443244283722141832871785035364545854525994321681389487892126794384,0x0df1051a67c3f163eb668f68f1d18b8fb2ef67cb8dad62cc6ca6e3b0509d189e,Will the lowest temperature in London be 20°C on July 10?,Weather,203.0,50.0,4.5,0.41,0.44,0.425,127.43,225.44,4,3
2026-07-10T14:08:00+00:00,92739643049866568081743643481393320119170498149149566030938881747562063837014,0xf4015f7fe0bd425e747d0b1f7ec79e2fe09435095797cba29d85ffd1a8627afa,Will the highest temperature in London be 29°C on July 10?,Weather,200.0,50.0,4.5,0.73,0.74,0.735,83.68,173.96,2,5
