ts,token_id,cid,question,tag,budget_daily,min_size,max_spread,best_bid,best_ask,mid,depth_bid_range,depth_ask_range,n_bid_levels,n_ask_levels
2026-07-10T13:39:17+00:00,83103110862891371990631630559791749880243542044953060313401248488959361786529,0x983a78a5074b05bc499406aab3bf4b1395f86b58fffa331bd2887416103d32ea,Will the lowest temperature in New York City be between 76-77°F on July 10?,Weather,800.0,50.0,4.5,0.89,0.94,0.915,133.89,1477.11,2,3
2026-07-10T13:39:17+00:00,59138212483456380103186847911337801149622697218908006746498988953449096318449,0x1be54628924141f13d57e4cb000c05b1868f05b4b0321f6401cf20ed367738c5,Will the highest temperature in Los Angeles be between 74-75°F on July 10?,Weather,471.0,50.0,4.5,0.54,0.55,0.545,1066.03,549.33,3,4
2026-07-10T13:39:17+00:00,82197427809870891329869937526561571746086238657340680683785405329234899842481,0x25f8e002ce1041cd096868d11d0f8f539cc1dcb8ab6dac635a14a95bd45645ad,Will the highest temperature in Istanbul be 26°C on July 10?,Weather,400.0,50.0,4.5,0.923,0.96,0.9415,65.04,424.14,1,7
2026-07-10T13:39:17+00:00,59419408647951976409280567122889815166496425768238806481125349798902464106240,0x178953e0f5881d0f99779833c3b4e361fcfdf2b2ff3663768029d8ccd400ed61,Will the highest temperature in New York City be between 86-87°F on July 10?,Weather,335.0,50.0,4.5,0.35,0.36,0.355,140.76,51.95,4,4
2026-07-10T13:39:17+00:00,78197115599958846794978742716007269621575735945360221784244449925261388530767,0x685154c635cdab9a3c69029df4f5b41fbc77be21c84fffd4450a7ec55c7314fa,Will the highest temperature in New York City be between 88-89°F on July 10?,Weather,335.0,50.0,4.5,0.41,0.42,0.415,111.35,127.44,5,4
2026-07-10T13:39:17+00:00,104157938235700753179704831553991547018736442677984189507697892047433614543938,0x8f61d21fd95865e99810bc4b8de956888279aa3910e01e750040d2d0719b4676,Will the highest temperature in Helsinki be 21°C on July 10?,Weather,264.0,50.0,4.5,0.311,0.513,0.412,0,0,0,0
2026-07-10T13:39:17+00:00,13844393638149425393667975989174827457053455518308942516510120319926067994747,0xac494122ec1bd0f579e259978fcff573406820f05f46dc5375d067761dc260fa,Will the highest temperature in Dallas be between 98-99°F on July 10?,Weather,237.0,50.0,4.5,0.65,0.68,0.665,202.08,144.84,3,1
2026-07-10T13:39:17+00:00,60626187264928837041232433743975987552014830388094407338281946660554811530195,0x5a918888250c91a8b0bc9921d639798ffcdfb7abed8355f560283b9d76a129d8,Will the highest temperature in Houston be between 92-93°F on July 10?,Weather,235.0,50.0,4.5,0.52,0.55,0.535,263.18,409.34,3,3
2026-07-10T13:39:17+00:00,107838381512588835854187219803919964102229068312133608189017200685900592403976,0x9b2dacd97a9c467d6898c09656bfc285972213789b2f8dd9511d8be2d64bd315,Will the highest temperature in Sao Paulo be 26°C on July 10?,Weather,233.0,50.0,4.5,0.5,0.54,0.52,12.04,56.7,2,1
2026-07-10T13:39:17+00:00,85682261556318588156362205181467018870491355859005890289213875934255242861858,0xcfdce6c889cbb51d1122f984dc399cc9bb5c3d37c6ff82b84033d8060d7c3182,Will the highest temperature in Denver be between 90-91°F on July 10?,Weather,225.0,50.0,4.5,0.495,0.51,0.5025,1624.83,638.45,11,16
2026-07-10T13:39:17+00:00,56062147772196578578827358619956606125043703355348491572902295447639362884234,0xeb9392daa75643ea9e626434b487569f839ee12fe3e1fa8d424d2e27dd45e1bc,Will the highest temperature in Madrid be 36°C on July 10?,Weather,222.0,50.0,4.5,0.56,0.59,0.575,76.99,89.46,2,4
2026-07-10T13:39:17+00:00,14816272947903890102817084862154022760329008962711706843349979885389413460583,0x1ebee8a8294d58b55b2f644ec552dde611155ed7a82337e70cbc40a14bf8ff4b,Will the highest temperature in Miami be between 92-93°F on July 10?,Weather,222.0,50.0,4.5,0.53,0.61,0.57,10.6,7.44,1,1
2026-07-10T13:39:17+00:00,83292951964083322752918145378378156977289972376005244948805563132072694341590,0xe04f32876c6d0b60df830d3d0320b3f17666c73e5a6ca504cb7e0a3e1c6d0137,Will the highest temperature in Toronto be 27°C on July 10?,Weather,220.0,50.0,4.5,0.55,0.56,0.555,608.63,537.87,5,5
2026-07-10T13:39:17+00:00,42829101633431515688664241119762068456629420636197230409530835741798273208597,0x0476b592b1ae12bab28c8ee0fd900d362e688637e7bf27341f76b7d54656393c,Will the highest temperature in Atlanta be between 92-93°F on July 10?,Weather,216.0,50.0,4.5,0.52,0.54,0.53,84.57,30.2,2,2
2026-07-10T13:39:17+00:00,4325598429064032261469337427100729716838569885633505137771228388412295180618,0xe2ab86e7cb357bea6d34654b8f4582ea2bc1f6703a4de9c605948b311fbe354f,Will the lowest temperature in London be 21°C on July 10?,Weather,215.0,50.0,4.5,0.49,0.54,0.515,78.89,5.05,1,1
2026-07-10T13:39:17+00:00,19362754544658303335961172427990732517391108992708765196400335557634711931396,0xdc97333dcbb857b44680267a7cecb6ffc46d3ceb194bfe1d23a58eb10eae2659,Will the highest temperature in Chicago be between 82-83°F on July 10?,Weather,213.0,50.0,4.5,0.45,0.53,0.49,3.68,13.93,1,1
2026-07-10T13:39:17+00:00,82979175830643180134322397706346889313211593898939084773967336624878332482741,0x3ebb80dbedc551b3b35c02b3df90ceea42dfcb4ce440a2d0792109d50e9915fc,Will the highest temperature in Wellington be 10°C on July 11?,Weather,213.0,50.0,4.5,0.62,0.64,0.63,972.68,1380.87,4,4
2026-07-10T13:39:17+00:00,52305225314470191168246964449912373305468059457926769646587565084446270002051,0xa0027dc8a552244825bc542671d14aed260e1314af14461c6babb852aff8e5d1,Will the highest temperature in Warsaw be 19°C on July 10?,Weather,212.0,50.0,4.5,0.15,0.18,0.165,113.95,131.48,3,3
