ts,token_id,cid,question,tag,budget_daily,min_size,max_spread,best_bid,best_ask,mid,depth_bid_range,depth_ask_range,n_bid_levels,n_ask_levels
2026-07-10T11:42:39+00:00,81909523501438715147446043092852329878946282443099973223297385275527017126349,0x58bf55c981347a41ea87ed67b91f98cda0bf7820a3e4cf6a25b917794cb9f442,Will the lowest temperature in New York City be between 74-75°F on July 10?,Weather,533.0,50.0,4.5,0.03,0.07,0.05,15.08,28.83,3,3
2026-07-10T11:42:39+00:00,59138212483456380103186847911337801149622697218908006746498988953449096318449,0x1be54628924141f13d57e4cb000c05b1868f05b4b0321f6401cf20ed367738c5,Will the highest temperature in Los Angeles be between 74-75°F on July 10?,Weather,459.0,50.0,4.5,0.54,0.55,0.545,7321.88,1000.1,4,4
2026-07-10T11:42:39+00:00,78197115599958846794978742716007269621575735945360221784244449925261388530767,0x685154c635cdab9a3c69029df4f5b41fbc77be21c84fffd4450a7ec55c7314fa,Will the highest temperature in New York City be between 88-89°F on July 10?,Weather,405.0,50.0,4.5,0.43,0.45,0.44,6289.76,893.41,4,3
2026-07-10T11:42:39+00:00,85309773936855344809480454827287646337139715021763809245344060968156079527119,0xb683b6d47b6d25b9f960176ee12a2f932625c863c980f535e79abc1a65b4e773,Will the highest temperature in Jeddah be 38°C on July 10?,Weather,400.0,50.0,4.5,0.915,0.969,0.942,94.17,202.16,3,6
2026-07-10T11:42:39+00:00,82197427809870891329869937526561571746086238657340680683785405329234899842481,0x25f8e002ce1041cd096868d11d0f8f539cc1dcb8ab6dac635a14a95bd45645ad,Will the highest temperature in Istanbul be 26°C on July 10?,Weather,325.0,50.0,4.5,0.78,0.89,0.835,0,0,0,0
2026-07-10T11:42:39+00:00,57539194031339433812389279948100225818067773999521226917231800669682005060100,0x874ab0cac5dac1673537be7afb8f1cbfd0112d1540c470efda2227675efba113,Will the highest temperature in Lucknow be 33°C or higher on July 10?,Weather,293.0,50.0,4.5,0.002,0.003,0.0025,1.09,7.26,2,8
2026-07-10T11:42:39+00:00,77248019629404717144421964923615379079611073619706019670791785032331121249236,0x676991e8353740cf0e43e868d03d403b661bd373ce882de2e2db8280474e8862,Will the highest temperature in Los Angeles be between 76-77°F on July 10?,Weather,282.0,50.0,4.5,0.301,0.32,0.3105,373.27,327.81,7,7
2026-07-10T11:42:39+00:00,83103110862891371990631630559791749880243542044953060313401248488959361786529,0x983a78a5074b05bc499406aab3bf4b1395f86b58fffa331bd2887416103d32ea,Will the lowest temperature in New York City be between 76-77°F on July 10?,Weather,267.0,50.0,4.5,0.94,0.95,0.945,629.24,1480.05,4,5
2026-07-10T11:42:39+00:00,26528038839038370177703809884925578968380854778063730915245757709054865901498,0xb9f60a4b7c6e6b1a771aae2ac739602ec694d07b8bee131da7b7fd0fac3b9b7d,Will the highest temperature in Cape Town be 18°C on July 10?,Weather,244.0,50.0,4.5,0.84,0.9,0.87,44.02,25.41,1,2
2026-07-10T11:42:39+00:00,59419408647951976409280567122889815166496425768238806481125349798902464106240,0x178953e0f5881d0f99779833c3b4e361fcfdf2b2ff3663768029d8ccd400ed61,Will the highest temperature in New York City be between 86-87°F on July 10?,Weather,239.0,50.0,4.5,0.27,0.28,0.275,184.56,134.44,3,4
2026-07-10T11:42:39+00:00,56062147772196578578827358619956606125043703355348491572902295447639362884234,0xeb9392daa75643ea9e626434b487569f839ee12fe3e1fa8d424d2e27dd45e1bc,Will the highest temperature in Madrid be 36°C on July 10?,Weather,237.0,50.0,4.5,0.61,0.62,0.615,69.88,229.91,3,3
2026-07-10T11:42:39+00:00,13844393638149425393667975989174827457053455518308942516510120319926067994747,0xac494122ec1bd0f579e259978fcff573406820f05f46dc5375d067761dc260fa,Will the highest temperature in Dallas be between 98-99°F on July 10?,Weather,231.0,50.0,4.5,0.55,0.59,0.57,674.25,370.62,3,3
2026-07-10T11:42:39+00:00,4325598429064032261469337427100729716838569885633505137771228388412295180618,0xe2ab86e7cb357bea6d34654b8f4582ea2bc1f6703a4de9c605948b311fbe354f,Will the lowest temperature in London be 21°C on July 10?,Weather,224.0,50.0,4.5,0.51,0.53,0.52,698.45,729.04,3,4
2026-07-10T11:42:39+00:00,83292951964083322752918145378378156977289972376005244948805563132072694341590,0xe04f32876c6d0b60df830d3d0320b3f17666c73e5a6ca504cb7e0a3e1c6d0137,Will the highest temperature in Toronto be 27°C on July 10?,Weather,222.0,50.0,4.5,0.54,0.56,0.55,825.85,1004.35,4,4
2026-07-10T11:42:39+00:00,51281675732782497496234299081088979269133918440408621951735127010930794448936,0x016ecad54eb10f82353f5564a4b1198f44eb2409b89a7145a6f80385556a2bfc,Will the highest temperature in Buenos Aires be 14°C on July 10?,Weather,222.0,50.0,4.5,0.44,0.46,0.45,5739.47,552.08,4,3
2026-07-10T11:42:39+00:00,107838381512588835854187219803919964102229068312133608189017200685900592403976,0x9b2dacd97a9c467d6898c09656bfc285972213789b2f8dd9511d8be2d64bd315,Will the highest temperature in Sao Paulo be 26°C on July 10?,Weather,222.0,50.0,4.5,0.49,0.52,0.505,692.58,688.09,4,4
2026-07-10T11:42:39+00:00,82843929865353993117085904570582400742922655431232595413809567231926282300531,0xde30dfdb5c8dea321c01c3d8f7808b4dc4f518eaee4083d3d9dc7ffa0e24428c,Will the highest temperature in Ankara be 29°C on July 10?,Weather,220.0,50.0,4.5,0.71,0.74,0.725,55.17,7.4,1,1
2026-07-10T11:42:39+00:00,42829101633431515688664241119762068456629420636197230409530835741798273208597,0x0476b592b1ae12bab28c8ee0fd900d362e688637e7bf27341f76b7d54656393c,Will the highest temperature in Atlanta be between 92-93°F on July 10?,Weather,218.0,50.0,4.5,0.52,0.55,0.535,446.57,551.41,3,4
2026-07-10T11:42:39+00:00,85682261556318588156362205181467018870491355859005890289213875934255242861858,0xcfdce6c889cbb51d1122f984dc399cc9bb5c3d37c6ff82b84033d8060d7c3182,Will the highest temperature in Denver be between 90-91°F on July 10?,Weather,217.0,50.0,4.5,0.495,0.496,0.4955,6421.72,1245.59,13,15
2026-07-10T11:42:39+00:00,97073873502688582868531842119284046747202934754963515141348953857295783432522,0x5af5f15a673221e700981cc807ff336a56606c9439a5053ef7753f5eb2db8c43,Will the highest temperature in Paris be 35°C on July 10?,Weather,216.0,50.0,4.5,0.54,0.56,0.55,237.39,183.84,3,4
2026-07-10T11:42:39+00:00,92739643049866568081743643481393320119170498149149566030938881747562063837014,0xf4015f7fe0bd425e747d0b1f7ec79e2fe09435095797cba29d85ffd1a8627afa,Will the highest temperature in London be 29°C on July 10?,Weather,215.0,50.0,4.5,0.52,0.54,0.53,9.17,52.59,2,2
2026-07-10T11:42:39+00:00,60626187264928837041232433743975987552014830388094407338281946660554811530195,0x5a918888250c91a8b0bc9921d639798ffcdfb7abed8355f560283b9d76a129d8,Will the highest temperature in Houston be between 92-93°F on July 10?,Weather,215.0,50.0,4.5,0.51,0.53,0.52,711.6,423.73,4,4
2026-07-10T11:42:39+00:00,40418686716969640128452332784983774305896089670300544782703824402669091277827,0x925332d66587e031ad8a459618276e61da779668246a3d85ac823d6e6a2ee7a4,Will the highest temperature in Milan be 34°C on July 10?,Weather,213.0,50.0,4.5,0.44,0.46,0.45,51.94,44.74,3,3
2026-07-10T11:42:39+00:00,52305225314470191168246964449912373305468059457926769646587565084446270002051,0xa0027dc8a552244825bc542671d14aed260e1314af14461c6babb852aff8e5d1,Will the highest temperature in Warsaw be 19°C on July 10?,Weather,209.0,50.0,4.5,0.7,0.72,0.71,18.5,53.65,2,4
2026-07-10T11:42:39+00:00,16693198892979738180649001743131164027256141500669878040260236156025176449467,0x14a8f7d310ede26e9239207683df1706f3b3219ad847dd202e11a6557c679927,Will the highest temperature in Austin be between 92-93°F on July 10?,Weather,208.0,50.0,4.5,0.44,0.53,0.485,13.2,7.95,1,1
2026-07-10T11:42:39+00:00,19362754544658303335961172427990732517391108992708765196400335557634711931396,0xdc97333dcbb857b44680267a7cecb6ffc46d3ceb194bfe1d23a58eb10eae2659,Will the highest temperature in Chicago be between 82-83°F on July 10?,Weather,207.0,50.0,4.5,0.45,0.46,0.455,5450.6,1283.81,4,5
2026-07-10T11:42:39+00:00,73193170380524449622520149921634606644716387025627680380437805398927753670890,0x8ddb237850a033a76bb55447ed1e2682b9458f8dadfb0256f9e5f3c46f955877,Will the highest temperature in Miami be between 90-91°F on July 10?,Weather,202.0,50.0,4.5,0.46,0.47,0.465,6468.19,1495.99,5,5
